idn,author,author2,title,subtitle,responsible,publisher,place,pages,pub_year,links,ddc
1251168159,"Lungershausen, Gerrit",,Paul Williams: Dreaming the Graphic Novel: The Novelization of Comics,,Gerrit Lungershausen,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2021; 2021,https://doi.org/10.25969/mediarep/15797; https://nbn-resolving.org/urn:nbn:de:101:1-2022020516381831041222; https://d-nb.info/1251168159/34; https://mediarep.org/handle/doc/16633,741.5
1338882961,"Ingold, Julia","Kerschbaumer, Sandra; Langeheine, Romy; Pappe, Alexander",Schöne Selbstbespiegelung,Romantische Ironie und die moderne Kunstform des Comics,"Julia Ingold ; Herausgeber: Sandra Kerschbaumer, Romy Langeheine, Alexander Pappe",Friedrich-Schiller-Universität Jena,Jena,"Online-Ressource, 17 Seiten",2021,https://doi.org/10.22032/dbt.62048; https://nbn-resolving.org/urn:nbn:de:101:1-2408140212264.709527209875; https://d-nb.info/1338882961/34; https://www.db-thueringen.de/receive/dbt_mods_00062048,741.5
1269540440,"Ingold, Julia",,"""Schöne Selbstbespiegelung""",Romantische Ironie und die moderne Kunstform des Comics,Julia Ingold,Otto-Friedrich-Universität Bamberg,Bamberg,Online-Ressource,2021,https://doi.org/10.20378/irb-49914; https://nbn-resolving.org/urn:nbn:de:bvb:473-irb-499144; https://d-nb.info/1269540440/34,741.5; 800
1269540440,"Ingold, Julia",,"""Schöne Selbstbespiegelung""",Romantische Ironie und die moderne Kunstform des Comics,Julia Ingold,Otto-Friedrich-Universität Bamberg,Bamberg,Online-Ressource,2021,https://doi.org/10.20378/irb-49914; https://nbn-resolving.org/urn:nbn:de:bvb:473-irb-499144; https://d-nb.info/1269540440/34,741.5; 800
1236343034,"Leushacke, Stephanie Katrin","Scherer, Michael Achim; Sack, Martin; Scherer, Michael Achim",Trauma und Traumatologie in Comics,,"Stephanie Katrin Leushacke ; Gutachter: Martin Sack, Michael Achim Scherer ; Betreuer: Michael Achim Scherer",Universitätsbibliothek der TU München,München,Online-Ressource,2021,https://nbn-resolving.org/urn:nbn:de:bvb:91-diss-20210331-1552058-1-1; https://d-nb.info/1236343034/34; http://nbn-resolving.de/urn:nbn:de:bvb:91-diss-20210331-1552058-1-1,741.5
1248759435,,"Schwertfeger, Susanne",Konstruktion und Subversion von Körperbildern im Comic,,Constructions and Subversions of the Body in Comics / Mitwirkender: Susanne Schwertfeger ; FU Berlin (Institut für Deutsche und Niederländische Philologie),,,Online-Ressource,,https://nbn-resolving.org/urn:nbn:de:101:1-2022010418354076033164; https://d-nb.info/1248759435/34; https://www.closure.uni-kiel.de/closure7.5/start,741.5
125117146X,"Faust-Scalisi, Mario",,"Claudia Junk, Thomas F. Schneider (Hg.): Krieg in Comic, Graphic Novel und Literatur II",,Mario Faust-Scalisi,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2020; 2020,https://doi.org/10.25969/mediarep/15400; https://nbn-resolving.org/urn:nbn:de:101:1-2022020517154678963784; https://d-nb.info/125117146X/34; https://mediarep.org/handle/doc/16212,741.5
1249224586,"Harbeck, Matthias",,Comics in deutschen Bibliotheken – Ressourcen für Forschung und Fans,,Matthias Harbeck,Universitätsbibliothek Humboldt-Universität Berlin,Berlin,Online-Ressource,2020,https://doi.org/10.18452/21513; https://nbn-resolving.org/urn:nbn:de:kobv:11-110-18452/22294-0; https://d-nb.info/1249224586/34; http://edoc.hu-berlin.de/18452/22294,741.5
1251164013,"Eggert, Barbara Margarethe",,David D. Seelow (Hg.): Lessons Drawn. Essays on the Pedagogy of Comics and Graphic Novels,,Barbara Margarethe Eggert,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2020; 2020,https://doi.org/10.25969/mediarep/13626; https://nbn-resolving.org/urn:nbn:de:101:1-2022020515345344304379; https://d-nb.info/1251164013/34; https://mediarep.org/handle/doc/14557,741.5
122171743X,"Draijer, Ina","Marotzki, Winfried; Fromme, Johannes",Hinter großen Augen : die Form der Konstellation als Konstruktionsprinzip des Anime,,"Ina Draijer ; Gutachter: Winfried Marotzki, Johannes Fromme",Universitätsbibliothek Otto-von-Guericke-Universität,Magdeburg,Online-Ressource,2020,https://doi.org/10.25673/34981; https://nbn-resolving.org/urn:nbn:de:gbv:ma9:1-1981185920-351830; https://d-nb.info/122171743X/34,741.5
1251170250,"Lungershausen, Gerrit",,Jörn Ahrens: Überzeichnete Spektakel. Inszenierungen von Gewalt im Comic,,Gerrit Lungershausen,Philipps-Universität Marburg,Marburg,Online-Ressource,2020,https://doi.org/10.25969/mediarep/14887; https://nbn-resolving.org/urn:nbn:de:101:1-2022020517052247685695; https://d-nb.info/1251170250/34; https://mediarep.org/handle/doc/15875,741.5
1251162118,"Streb, Markus",,Joy Katzmarzik: Comic Art and Avant-Garde: Bill Watterson‘s CALVIN AND HOBBES and the Art of American Newspaper Comic Strips,,Markus Streb,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2020; 2020,https://doi.org/10.25969/mediarep/13593; https://nbn-resolving.org/urn:nbn:de:101:1-2022020515075917450158; https://d-nb.info/1251162118/34; https://mediarep.org/handle/doc/14524,741.5
1218074434,"Kuban, Josephine",,"Neue „Comicheld*innen“ für Groß-Berlin. Sieben Geschichtscomics in der Ausstellung „Kiezgeschichten. 100 Jahre Friedrichshain und Kreuzberg“ im Friedrichshain-Kreuzberg Museum, 19. Juni bis 4. Oktober 2020",,Josephine Kuban,Leibniz-Zentrum für Zeithistorische Forschung Potsdam (ZZF),Potsdam,Online-Ressource,2020,https://doi.org/10.14765/zzf.dok-1883; https://nbn-resolving.org/urn:nbn:de:101:1-2020092201554907136282; https://d-nb.info/1218074434/34; https://visual-history.de/2020/09/07/neue-comicheldinnen-fuer-gross-berlin/; https://zeitgeschichte-digital.de/doks/frontdoor/index/index/docId/1883,741.5
1234550431,"Grund, Jonas","Korn, Oliver",Social Robots - A Science Comic,,"Jonas Grund, Oliver Korn ; Affective & Cognitive Institute der Hochschule Offenburg, Arab-German Young Academy of Sciences and Humanities",Hochschule Offenburg,Offenburg,Online-Ressource,2020,https://doi.org/10.48584/opus-4779; https://nbn-resolving.org/urn:nbn:de:bsz:ofb1-opus4-47790; https://d-nb.info/1234550431/34; https://opus.hs-offenburg.de/frontdoor/index/index/docId/4779,741.5
123455044X,"Grund, Jonas","Korn, Oliver",Soziale Roboter - Ein Science Comic,,"Jonas Grund, Oliver Korn ; Affective & Cognitive Institute der Hochschule Offenburg, Arab-German Young Academy of Sciences and Humanities",Hochschule Offenburg,Offenburg,Online-Ressource,2020,https://doi.org/10.48584/opus-4781; https://nbn-resolving.org/urn:nbn:de:bsz:ofb1-opus4-47810; https://d-nb.info/123455044X/34; https://opus.hs-offenburg.de/frontdoor/index/index/docId/4781,741.5
1251167071,"Faust-Scalisi, Mario",,Tanja Zimmermann (Hg.): Geschichte und Mythos in Comics und Graphic Novels,,Mario Faust-Scalisi,Philipps-Universität Marburg,Marburg,Online-Ressource,2020,https://doi.org/10.25969/mediarep/14880; https://nbn-resolving.org/urn:nbn:de:101:1-2022020516203754471903; https://d-nb.info/1251167071/34; https://mediarep.org/handle/doc/15868,741.5
1209541173,"Schröder, Nadine Jenny Shirin","Chaudhary, Nikhil",WRRL-Umsetzungshürden: Unpassierbar oder durchgängig für Maßnahmenträger?,,"Nadine Jenny Shirin Schröder, Nikhil Chaudhary",Humboldt-Universität zu Berlin,Berlin,Online-Ressource,2020,https://doi.org/10.18452/21268; https://nbn-resolving.org/urn:nbn:de:kobv:11-110-18452/22110-2; https://d-nb.info/1209541173/34; http://edoc.hu-berlin.de/18452/22110,741.5
1223098486,"Aalders, Theo","Moraa, Anne; Oluoch-Olunya, Naddya Adhiambo; Muli, Daniel",Drawing together: making marginal futures visible through collaborative comic creation (CCC),,,,,Online-Ressource,,https://doi.org/10.5194/gh-75-415-2020; https://nbn-resolving.org/urn:nbn:de:101:1-2020121004313551802164; https://d-nb.info/1223098486/34; https://gh.copernicus.org/articles/75/415/2020/gh-75-415-2020.pdf; https://gh.copernicus.org/articles/75/415/2020/,741.5
1245374141,"Sina, Véronique",,Comic,,Véronique Sina,,,Online-Ressource,,https://nbn-resolving.org/urn:nbn:de:bsz:15-qucosa2-729824; https://d-nb.info/1245374141/34,741.5
1232845604,"Horlacher, Stefan",,"A Short Introduction to Theories of Humour, the Comic, and Laughter",,Stefan Horlacher,Technische Universität Dresden,Dresden,Online-Ressource,2019,https://nbn-resolving.org/urn:nbn:de:bsz:14-qucosa2-364403; https://d-nb.info/1232845604/34,741.5
1198932570,"Hahn, André",,Entwicklung einer freien Software zur Verwaltung von digitalen Comics auf Basis von Web Technologien,,André Hahn,Bibliothek der Technischen Hochschule Köln,Köln,Online-Ressource,2019,https://nbn-resolving.org/urn:nbn:de:hbz:832-epub4-14212; https://d-nb.info/1198932570/34; https://epb.bibl.th-koeln.de/frontdoor/index/index/docId/1421,741.5
1219964891,"Draijer, Ina","Marotzki, Winfried; Fromme, Johannes",Hinter großen Augen : die Form der Konstellation als Konstruktionsprinzip des Anime,,"Ina Draijer ; Gutachter: Winfried Marotzki, Johannes Fromme",Universitätsbibliothek Otto-von-Guericke-Universität,Magdeburg,Online-Ressource,2019,https://doi.org/10.25673/32532; https://nbn-resolving.org/urn:nbn:de:gbv:ma9:1-1981185920-327154; https://d-nb.info/1219964891/34,741.5
1250838665,"Born, Simon",,Jeffrey A. Brown: Batman and the Multiplicity of Identity. The Contemporary Comic Book Superhero as Cultural Nexus,,Simon Born,"Philipps-Universität Marburg; Institut für Theater-, Film- und Medienwissenschaft an der Universität Wien",Marburg; Wien,Online-Ressource,2019; 2019,https://doi.org/10.25969/mediarep/15300; https://nbn-resolving.org/urn:nbn:de:101:1-2022020207130504638483; https://d-nb.info/1250838665/34; https://rezenstfm.univie.ac.at/index.php/tfm/article/download/2822/2851; https://mediarep.org/handle/doc/16107,741.5
1185487271,"Willms, Jennifer","Grünewald, Dietrich; Ackermann, Andreas",Jüdische Aspekte in Will Eisners Graphic Novels,,"Jennifer Willms ; Gutachter: Dietrich Grünewald, Andreas Ackermann",Universität Koblenz-Landau,Koblenz; Landau,Online-Ressource,2019,https://nbn-resolving.org/urn:nbn:de:kola-18430; https://d-nb.info/1185487271/34; https://kola.opus.hbz-nrw.de/frontdoor/index/index/docId/1843,741.5
1232845523,"Horlacher, Stefan",,Slightly Quixotic,"Comic Strategies, Sexual Role Stereotyping and the Functionalization of Femininity in David Lodge's Trilogy of Campus Novels under Special Consideration of 'Nice Work' (1988)",Stefan Horlacher,Technische Universität Dresden,Dresden,Online-Ressource,2019,https://nbn-resolving.org/urn:nbn:de:bsz:14-qucosa2-364175; https://d-nb.info/1232845523/34,741.5
1248484665,"Wildfeuer, Alfred",,Soundwords und Speed Lines: nonverbale Zeichensysteme mithilfe von Comics kennenlernen,,Alfred Wildfeuer,Universität Augsburg; Westermann,Augsburg; Braunschweig,Online-Ressource,2019; 2019,https://nbn-resolving.org/urn:nbn:de:bvb:384-opus4-465264; https://d-nb.info/1248484665/34; https://opus.bibliothek.uni-augsburg.de/opus4/frontdoor/index/index/docId/46526,741.5
1251162886,"Jacke, Andreas",,"Theresia Heimerl, Christian Wessely (Hg.): Weltentwürfe im Comic/Film. Mensch, Gesellschaft, Religion.",,Andreas Jacke,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2019; 2019,https://doi.org/10.17192/ep2019.1.8029; https://nbn-resolving.org/urn:nbn:de:101:1-2022020515202013296668; https://d-nb.info/1251162886/34; https://mediarep.org/handle/doc/5140,741.5
1168358310,,"Backe, Hans-Joachim; Eckel, Julia; Feyersinger, Erwin; Sina, Véronique; Thon, Jan-Noël",Ästhetik des Gemachten,Interdisziplinäre Beiträge zur Animations- und Comicforschung,,De Gruyter,Berlin/Boston,"Online-Ressource, 353 Seiten",2018,https://nbn-resolving.org/urn:nbn:de:101:1-2018100319281824365580; https://d-nb.info/1168358310/34; http://www.degruyter.com/search?f_0=isbnissn&q_0=9783110538878&searchTitles=true,791.4334
1240318081,,"Backe, Hans-Joachim; Eckel, Julia; Feyersinger, Erwin; Sina, Véronique; Thon, Jan-Noël",Ästhetik des Gemachten: Interdisziplinäre Beiträge zur Animations- und Comicforschung,,"Herausgeber: Hans-Joachim Backe, Julia Eckel, Erwin Feyersinger, Véronique Sina, Jan-Noël Thon",Philipps-Universität Marburg,Marburg,Online-Ressource,2018,https://doi.org/10.1515/9783110538724; https://nbn-resolving.org/urn:nbn:de:101:1-2021090107514321826463; https://d-nb.info/1240318081/34; https://mediarep.org/handle/doc/4408,791.4334
1263056717,"Frahm, Ole",,Andreas C. Knigge (Hg.): Graphic Novels,,Ole Frahm,Philipps-Universität Marburg; Schüren,Marburg; Marburg,Online-Ressource,2018; 2018,https://doi.org/10.25969/mediarep/4420; https://nbn-resolving.org/urn:nbn:de:101:1-2022072015374781461799; https://d-nb.info/1263056717/34; https://mediarep.org/handle/doc/5329,741.5
115709791X,"Engelns, Markus",,"""Aquaman Sucks!""",Spezialwissen und die neue Popularität der Superhelden,Markus Engelns,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2018,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-458645; https://d-nb.info/115709791X/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/45864,741.5
1251158749,"Stein, Daniel",,Bodies in transition. Queering the Comic Book Superhero,,Daniel Stein,Philipps-Universität Marburg; universi - Universitätsverlag Siegen; universi - Universitätsverlag Siegen,Marburg; Siegen; Siegen,Online-Ressource,2018; 2018; 2018,https://doi.org/10.25969/mediarep/1832; https://nbn-resolving.org/urn:nbn:de:101:1-2022020514242776634581; https://d-nb.info/1251158749/34; https://mediarep.org/handle/doc/1822,741.5
1163804762,,,Comics an der Grenze,Sub/versionen von Form und Inhalt : 9. Wissenschaftstagung der Gesellschaft für Comicforschung (ComFor),,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2018,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-466199; https://d-nb.info/1163804762/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/46619,741.53
1163804959,"Wilde, Lukas R. A.",,"Comics, Piktogramme","Mediale Transformationen der ""Sprache"" des Comics",Lukas R. A. Wilde,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2018,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-467764; https://d-nb.info/1163804959/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/46776,741.5
1163804940,"Wild, Beate",,comiXconnection mit und gegen Grenzen,"ein Projekt zum independent comic in Slowenien, Kroatien, Serbien, Rumänien, Ungarn sowie Bosnien und Herzegowina",Beate Wild,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2018,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-467754; https://d-nb.info/1163804940/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/46775,741.5
1171321589,"Capraz, Özlem","Stang, Richard",Das Phänomen Comic und Öffentliche Bibliotheken - Eine Analyse der Potenziale zur Vermittlung von Lesekompetenz,,Özlem Capraz ; Betreuer: Richard Stang,Hochschule der Medien,Stuttgart,Online-Ressource,2018,https://nbn-resolving.org/urn:nbn:de:bsz:900-opus4-64057; https://d-nb.info/1171321589/34; https://hdms.bsz-bw.de/frontdoor/index/index/docId/6405,741.5
1239609604,"Thoss, Jeff","Backe, Hans-Joachim; Eckel, Julia; Feyersinger, Erwin; Sina, Véronique; Thon, Jan-Noël",Der Comic als Archiv der Populärkultur: Alan Moore und Kevin O’Neills ‚Materialsammlung‘ BLACK DOSSIER,,"Jeff Thoss ; Herausgeber: Hans-Joachim Backe, Julia Eckel, Erwin Feyersinger, Véronique Sina, Jan-Noël Thon",Philipps-Universität Marburg; de Gruyter,Marburg; Berlin,Online-Ressource,2018; 2018,https://doi.org/10.1515/9783110538724-012; https://nbn-resolving.org/urn:nbn:de:101:1-2021082315392877351612; https://d-nb.info/1239609604/34; https://mediarep.org/handle/doc/12878,741.5
1239614004,"Rauscher, Andreas","Backe, Hans-Joachim; Eckel, Julia; Feyersinger, Erwin; Sina, Véronique; Thon, Jan-Noël",Die Cartoon-Modalitäten des BATMAN-Franchise und die Gemachtheit von Gotham City,,"Andreas Rauscher ; Herausgeber: Hans-Joachim Backe, Julia Eckel, Erwin Feyersinger, Véronique Sina, Jan-Noël Thon",Philipps-Universität Marburg; de Gruyter,Marburg; Berlin,Online-Ressource,2018; 2018,https://doi.org/10.25969/mediarep/11971; https://nbn-resolving.org/urn:nbn:de:101:1-2021082315585749063797; https://d-nb.info/1239614004/34; https://mediarep.org/handle/doc/12880,741.5
1163804843,"Kibala, Jakob",,Edukative Grenzüberschreitung,Text-Bild-Verweise in 'The League of Extraordinary Gentlemen',Jakob Kibala,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2018,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-466294; https://d-nb.info/1163804843/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/46629,741.5
1151879444,"Batinić, Josip",,“Enhanced Webcomics”: An Exploration of the Hybrid Form of Comics on the Digital Medium,,Josip Batinić,"Institut für Deutsche Sprache, Bibliothek",Mannheim,Online-Ressource,2018,https://nbn-resolving.org/urn:nbn:de:bsz:mh39-70082; https://d-nb.info/1151879444/34; http://www.imageandnarrative.be/index.php/imagenarrative/article/view/1384; https://ids-pub.bsz-bw.de/frontdoor/index/index/docId/7008,741.5
1162190043,"Jennings, John","Robinson, Stacey",Forever people: a conversation with Black Kirby,,"John Jennings, Stacey Robinson",Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2018,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-466223; https://d-nb.info/1162190043/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/46622,741.5
1163805653,"Jennings, John","Robinson, Stacey",Forever people: a conversation with Black Kirby,,"John Jennings, Stacey Robinson",Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2018,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-469734; https://d-nb.info/1163805653/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/46973,741.5
1163804797,"Frahm, Ole",,Für die Fußnote,,Ole Frahm,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2018,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-466240; https://d-nb.info/1163804797/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/46624,741.5
1163804819,"Guttner, Angela",,Funktionen von Grenzen in Israel-Palästina-Comics,,Angela Guttner,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2018,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-466266; https://d-nb.info/1163804819/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/46626,741.5
1163804886,"Koch, Merle",,Grenzen zwischen Traum und Realität,"von Etablierung, Überschreitung und Auflösung der Grenzen zwischen erzähltem Traum und erzählter Realität",Merle Koch,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2018,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-467517; https://d-nb.info/1163804886/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/46751,741.5
1163804908,"Neuhaus, Stefan",,Grenzenlos,"Comics im Unterricht – (Fach-)Grenzen überschreitend ; Die Fachtagung des BDK, Fachverband für Kunstpädagogik, Landesverband Berlin am 26. September 2014",Stefan Neuhaus,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2018,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-467668; https://d-nb.info/1163804908/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/46766,741.5
1239748825,"Berndt, Jaqueline","Backe, Hans-Joachim; Eckel, Julia; Feyersinger, Erwin; Sina, Véronique; Thon, Jan-Noël",Hand in Hand: Kouno Fumiyos Mangaserie KONO SEKAI NO KATASUMI NI (IN THIS CORNER OF THE WORLD) im Vergleich zur Anime-Adaptation durch Katabuchi Sunao,,"Jaqueline Berndt ; Herausgeber: Hans-Joachim Backe, Julia Eckel, Erwin Feyersinger, Véronique Sina, Jan-Noël Thon",Philipps-Universität Marburg; de Gruyter,Marburg; Berlin,Online-Ressource,2018; 2018,https://doi.org/10.25969/mediarep/11961; https://nbn-resolving.org/urn:nbn:de:101:1-2021082510155987006665; https://d-nb.info/1239748825/34; https://mediarep.org/handle/doc/12870,741.5
1239611218,"Gundermann, Christine","Backe, Hans-Joachim; Eckel, Julia; Feyersinger, Erwin; Sina, Véronique; Thon, Jan-Noël",Inszenierte Vergangenheit oder wie Geschichte im Comic gemacht wird,,"Christine Gundermann ; Herausgeber: Hans-Joachim Backe, Julia Eckel, Erwin Feyersinger, Véronique Sina, Jan-Noël Thon",Philipps-Universität Marburg; de Gruyter,Marburg; Berlin,Online-Ressource,2018; 2018,https://doi.org/10.1515/9783110538724-011; https://nbn-resolving.org/urn:nbn:de:101:1-2021082315471564246761; https://d-nb.info/1239611218/34; https://mediarep.org/handle/doc/12877,741.5
1164230875,"Küstner, Katharina",,Jugendliche Comiczeichner_innen und die Aushandlung von Sexualität und Geschlecht,,Katharina Küstner,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2018,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-467603; https://d-nb.info/1164230875/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/46760,741.5
1163804827,"Heimann, Andreas",,Lieber Anti als Held,Wiederholen und 'Werden' als Leitmotive in Charles Burns' 'Black Hole',Andreas Heimann,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2018,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-466276; https://d-nb.info/1163804827/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/46627,741.5
1239616511,"Wilde, Lukas R.A.","Backe, Hans-Joachim; Eckel, Julia; Feyersinger, Erwin; Sina, Véronique; Thon, Jan-Noël",Meta-narrative Knotenpunkte der Medienkonvergenz: Zu den medienwissenschaftlichen Potenzialen des japanischen kyara-Begriffs,,"Lukas R.A. Wilde ; Herausgeber: Hans-Joachim Backe, Julia Eckel, Erwin Feyersinger, Véronique Sina, Jan-Noël Thon",Philipps-Universität Marburg; de Gruyter,Marburg; Berlin,Online-Ressource,2018; 2018,https://doi.org/10.25969/mediarep/11963; https://nbn-resolving.org/urn:nbn:de:101:1-2021082316090304907439; https://d-nb.info/1239616511/34; https://mediarep.org/handle/doc/12872,741.5
1250170117,"Brandl, Florian","Wildfeuer, Alfred","Mist, so funktioniert das nicht! Eine Fabel als Comic handlungsorientiert erarbeiten",,"Florian Brandl, Alfred Wildfeuer",Universität Augsburg; Westermann,Augsburg; Braunschweig,Online-Ressource,2018; 2018,https://nbn-resolving.org/urn:nbn:de:bvb:384-opus4-465104; https://d-nb.info/1250170117/34; https://opus.bibliothek.uni-augsburg.de/opus4/frontdoor/index/index/docId/46510,741.5
1239613946,"Meyer, Christina","Backe, Hans-Joachim; Eckel, Julia; Feyersinger, Erwin; Sina, Véronique; Thon, Jan-Noël","„Noch besser, bunter und mehr davon“: Comicproduktion und Comicästhetik im 19. Jahrhundert",,"Christina Meyer ; Herausgeber: Hans-Joachim Backe, Julia Eckel, Erwin Feyersinger, Véronique Sina, Jan-Noël Thon",Philipps-Universität Marburg; de Gruyter,Marburg; Berlin,Online-Ressource,2018; 2018,https://doi.org/10.25969/mediarep/11964; https://nbn-resolving.org/urn:nbn:de:101:1-2021082315583820631726; https://d-nb.info/1239613946/34; https://mediarep.org/handle/doc/12873,741.5
1274925037,"Schiedermair, Joachim",,"Nordischer Klang 2017: Punkt, Punkt, Komma, Strich. Zeichenwelten/Welten zeichnen",,Joachim Schiedermair,Universität Greifswald,Greifswald,Online-Ressource,2018,https://doi.org/10.1515/ejss-2018-0020; https://nbn-resolving.org/urn:nbn:de:gbv:9-opus-76472; https://d-nb.info/1274925037/34; https://epub.ub.uni-greifswald.de/frontdoor/index/index/docId/7647,741.5
1239609698,"Heindl, Nina","Backe, Hans-Joachim; Eckel, Julia; Feyersinger, Erwin; Sina, Véronique; Thon, Jan-Noël",Opazität und Transparenz: Überlegungen zum poietischen Potenzial in Chris Wares Comics und Animationen,,"Nina Heindl ; Herausgeber: Hans-Joachim Backe, Julia Eckel, Erwin Feyersinger, Véronique Sina, Jan-Noël Thon",Philipps-Universität Marburg; de Gruyter,Marburg; Berlin,Online-Ressource,2018; 2018,https://doi.org/10.25969/mediarep/11965; https://nbn-resolving.org/urn:nbn:de:101:1-2021082315401424247816; https://d-nb.info/1239609698/34; https://mediarep.org/handle/doc/12874,741.5
1163804916,"Packard, Stephan",,Sagen und Sehen jenseits von Schrift und Bild,Aufteilungen des Sinnlichen im Comic,Stephan Packard,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2018,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-467698; https://d-nb.info/1163804916/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/46769,741.5
1169571506,"Giesa, Felix","Meteling, Arno",Superhelden,,,Universität,Freiburg,Online-Ressource,2018,https://doi.org/10.6094/heroicum/shd1.0; https://nbn-resolving.org/urn:nbn:de:bsz:25-freidok-165736; https://d-nb.info/1169571506/34; https://freidok.uni-freiburg.de/data/16573,741.5
118932895X,"Elstermann, Lukas",,Superman Lives!,,Lukas Elstermann,Humboldt-Universität zu Berlin,Berlin,Online-Ressource,2018,https://doi.org/10.18452/19084; https://nbn-resolving.org/urn:nbn:de:kobv:11-110-18452/19826-2; https://d-nb.info/118932895X/34; http://edoc.hu-berlin.de/18452/19826,741.5
1163804932,"Scholz, Michael F.",,US-Comics erobern Europa,zur Geschichte eines Kulturexports von der Jahrhundertwende bis zur Mitte der 1930er Jahre,Michael F. Scholz,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2018,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-467723; https://d-nb.info/1163804932/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/46772,741.5
1157097928,"Blank, Juliane",,Vom Sinn und Unsinn des Begriffs Graphic Novel,,Juliane Blank,Universitätsbibliothek Johann Christian Senckenberg,Frankfurt am Main,Online-Ressource,2018,https://nbn-resolving.org/urn:nbn:de:hebis:30:3-458657; https://d-nb.info/1157097928/34; http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/45865,760
1239748914,"Backe, Hans-Joachim","Eckel, Julia; Feyersinger, Erwin; Sina, Véronique; Thon, Jan-Noël; Backe, Hans-Joachim; Eckel, Julia; Feyersinger, Erwin; Sina, Véronique; Thon, Jan-Noël",Zur Einführung: Ästhetik des Gemachten,,"Hans-Joachim Backe, Julia Eckel, Erwin Feyersinger, Véronique Sina, Jan-Noël Thon ; Herausgeber: Hans-Joachim Backe, Julia Eckel, Erwin Feyersinger, Véronique Sina, Jan-Noël Thon",Philipps-Universität Marburg; de Gruyter,Marburg; Berlin,Online-Ressource,2018; 2018,https://doi.org/10.1515/9783110538724-001; https://nbn-resolving.org/urn:nbn:de:101:1-2021082510165364383247; https://d-nb.info/1239748914/34; https://mediarep.org/handle/doc/12851,741.5
